timestamp_ms,pressure,ax,ay,az,gx,gy,gz,label
1764136976971,0,-0.107000,-0.021000,1.044000,126,127,127,tap
1764136976994,0,-0.107000,-0.023000,1.044000,126,127,127,tap
1764136977015,0,-0.105000,-0.024000,1.043000,126,127,127,tap
1764136977035,0,-0.104000,-0.024000,1.043000,126,127,127,tap
1764136977056,0,-0.106000,-0.024000,1.045000,126,127,127,tap
1764136977076,0,-0.106000,-0.024000,1.045000,126,127,127,tap
1764136977097,60,-0.105000,-0.024000,1.044000,127,127,127,tap
1764136977117,29,-0.106000,-0.021000,1.043000,126,127,127,tap
1764136977138,3,-0.108000,-0.021000,1.043000,126,127,127,tap
1764136977158,0,-0.109000,-0.021000,1.041000,126,127,127,tap
1764136977179,0,-0.110000,-0.022000,1.040000,126,127,127,tap
1764136977200,0,-0.109000,-0.023000,1.044000,126,127,127,tap
1764136977221,0,-0.109000,-0.024000,1.042000,126,127,127,tap
1764136977242,0,-0.108000,-0.025000,1.043000,126,127,127,tap
1764136977263,0,-0.107000,-0.024000,1.044000,126,127,127,tap
1764136977283,0,-0.108000,-0.024000,1.045000,126,127,127,tap
1764136977303,0,-0.108000,-0.024000,1.043000,126,127,127,tap
1764136977323,0,-0.109000,-0.023000,1.044000,126,127,127,tap
1764136977343,0,-0.109000,-0.021000,1.045000,126,127,127,tap
1764136977363,0,-0.109000,-0.022000,1.046000,126,127,127,tap
1764136977383,5,-0.107000,-0.023000,1.045000,126,127,127,tap
1764136977403,25,-0.104000,-0.025000,1.045000,126,127,127,tap
1764136977423,42,-0.110000,-0.028000,1.045000,127,127,127,tap
1764136977443,0,-0.110000,-0.028000,1.045000,127,127,127,tap
1764136977463,0,-0.120000,-0.022000,1.045000,127,127,127,tap
1764136977484,0,-0.123000,-0.020000,1.046000,126,127,127,tap
1764136977506,0,-0.127000,-0.019000,1.044000,126,127,127,tap
1764136977527,0,-0.119000,-0.016000,1.035000,126,127,127,tap
1764136977548,0,-0.117000,-0.016000,1.046000,126,127,127,tap
1764136977568,0,-0.110000,-0.019000,1.042000,126,127,127,tap
1764136977589,0,-0.105000,-0.020000,1.038000,126,127,127,tap
1764136977609,0,-0.102000,-0.022000,1.043000,126,127,127,tap
1764136977630,0,-0.103000,-0.022000,1.049000,126,127,127,tap
1764136977650,0,-0.100000,-0.023000,1.040000,126,127,127,tap
1764136977671,0,-0.075000,-0.021000,1.039000,127,127,127,tap
1764136977691,125,-0.075000,-0.017000,1.035000,127,127,127,tap
1764136977712,68,-0.078000,-0.016000,1.046000,126,127,127,tap
1764136977733,35,-0.081000,-0.015000,1.038000,126,127,127,tap
1764136977754,0,-0.083000,-0.016000,1.039000,126,127,127,tap
1764136977775,0,-0.114000,-0.019000,1.044000,126,127,126,tap
1764136977795,0,-0.113000,-0.021000,1.047000,126,127,127,tap
1764136977816,0,-0.110000,-0.023000,1.040000,126,127,126,tap
1764136977836,0,-0.105000,-0.025000,1.043000,126,127,126,tap
1764136977856,0,-0.102000,-0.024000,1.045000,126,127,126,tap
1764136977876,0,-0.102000,-0.023000,1.048000,126,127,127,tap
1764136977897,0,-0.103000,-0.023000,1.047000,126,127,127,tap
1764136977917,0,-0.105000,-0.024000,1.046000,126,127,127,tap
1764136977938,0,-0.111000,-0.019000,1.046000,126,127,127,tap
1764136977958,0,-0.113000,-0.019000,1.044000,126,127,127,tap
1764136977980,0,-0.114000,-0.018000,1.047000,126,127,127,tap
1764136978001,59,-0.112000,-0.015000,1.046000,126,127,127,tap
1764136978022,28,-0.112000,-0.019000,1.050000,126,127,127,tap
1764136978042,0,-0.111000,-0.020000,1.045000,126,127,126,tap
1764136978063,0,-0.108000,-0.022000,1.045000,126,127,126,tap
1764136978083,0,-0.106000,-0.023000,1.044000,126,127,126,tap
1764136978104,0,-0.106000,-0.025000,1.046000,126,127,126,tap
1764136978124,0,-0.105000,-0.024000,1.042000,126,127,126,tap
1764136978144,0,-0.107000,-0.021000,1.045000,126,127,127,tap
1764136978164,0,-0.107000,-0.021000,1.045000,126,127,127,tap
1764136978184,0,-0.110000,-0.021000,1.043000,126,127,126,tap
1764136978205,0,-0.112000,-0.020000,1.042000,126,127,127,tap
1764136978226,0,-0.112000,-0.019000,1.043000,126,127,127,tap
1764136978247,0,-0.111000,-0.020000,1.043000,126,127,126,tap
1764136978268,0,-0.109000,-0.022000,1.043000,126,127,127,tap
1764136978289,0,-0.108000,-0.023000,1.043000,126,127,127,tap
1764136978309,0,-0.104000,-0.019000,1.034000,126,127,126,tap
1764136978330,81,-0.103000,-0.020000,1.042000,126,127,126,tap
1764136978351,72,-0.102000,-0.018000,1.043000,126,127,126,tap
1764136978371,0,-0.101000,-0.017000,1.037000,126,127,126,tap
1764136978392,0,-0.103000,-0.018000,1.038000,126,127,126,tap
1764136978412,0,-0.105000,-0.018000,1.043000,126,127,127,tap
1764136978433,0,-0.107000,-0.021000,1.039000,126,127,127,tap
1764136978453,0,-0.110000,-0.022000,1.042000,126,127,127,tap
1764136978474,0,-0.108000,-0.020000,1.044000,126,127,127,tap
1764136978495,0,-0.108000,-0.020000,1.045000,126,127,127,tap
1764136978516,0,-0.107000,-0.022000,1.043000,126,127,126,tap
1764136978536,0,-0.106000,-0.023000,1.043000,126,127,126,tap
1764136978557,0,-0.105000,-0.022000,1.045000,126,127,126,tap
1764136978577,0,-0.072000,-0.016000,1.019000,126,127,126,tap
1764136978598,23,-0.072000,-0.017000,1.022000,126,127,126,tap
1764136978618,17,-0.074000,-0.017000,1.021000,126,127,126,tap
1764136978638,0,-0.076000,-0.018000,1.022000,126,127,126,tap
1764136978659,0,-0.077000,-0.018000,1.023000,126,127,126,tap
1764136978679,0,-0.110000,-0.024000,1.046000,126,127,126,tap
1764136978700,0,-0.109000,-0.025000,1.043000,126,127,127,tap
1764136978720,0,-0.108000,-0.023000,1.044000,126,127,127,tap
1764136978741,0,-0.107000,-0.022000,1.045000,126,127,127,tap
1764136978762,0,-0.109000,-0.023000,1.045000,126,127,127,tap
1764136978782,0,-0.110000,-0.023000,1.042000,126,127,127,tap
1764136978803,0,-0.110000,-0.022000,1.044000,126,127,127,tap
1764136978823,0,-0.110000,-0.021000,1.045000,126,127,127,tap
1764136978844,0,-0.110000,-0.021000,1.045000,126,127,127,tap
1764136978864,0,-0.110000,-0.023000,1.043000,126,127,127,tap
1764136978884,86,-0.109000,-0.024000,1.045000,126,127,127,tap
1764136978905,64,-0.106000,-0.020000,1.043000,126,127,127,tap
1764136978925,0,-0.106000,-0.023000,1.044000,126,127,126,tap
1764136978946,0,-0.106000,-0.024000,1.040000,126,127,126,tap
1764136978966,0,-0.105000,-0.022000,1.042000,126,127,126,tap
1764136978986,0,-0.108000,-0.024000,1.045000,126,127,126,tap
1764136979006,0,-0.108000,-0.024000,1.042000,126,127,126,tap
1764136979027,0,-0.106000,-0.023000,1.044000,126,127,127,tap
1764136979048,0,-0.106000,-0.022000,1.044000,126,127,127,tap
1764136979069,0,-0.109000,-0.022000,1.042000,126,127,127,tap
1764136979090,0,-0.109000,-0.022000,1.041000,126,127,127,tap
1764136979110,0,-0.109000,-0.022000,1.041000,126,127,127,tap
1764136979130,0,-0.109000,-0.020000,1.045000,126,127,127,tap
1764136979151,0,-0.109000,-0.020000,1.044000,126,127,127,tap
1764136979171,89,-0.104000,-0.021000,1.041000,126,127,127,tap
1764136979192,71,-0.103000,-0.018000,1.039000,126,127,127,tap
1764136979212,1,-0.102000,-0.021000,1.036000,126,127,126,tap
1764136979233,0,-0.103000,-0.023000,1.037000,126,127,126,tap
1764136979253,0,-0.105000,-0.023000,1.041000,126,127,126,tap
1764136979274,0,-0.107000,-0.025000,1.044000,126,127,126,tap
1764136979295,0,-0.110000,-0.024000,1.042000,126,127,126,tap
1764136979315,0,-0.109000,-0.024000,1.045000,126,127,126,tap
1764136979335,0,-0.109000,-0.022000,1.044000,126,127,127,tap
1764136979355,0,-0.111000,-0.023000,1.043000,126,127,127,tap
1764136979376,0,-0.111000,-0.024000,1.043000,126,127,127,tap
1764136979396,0,-0.109000,-0.024000,1.044000,126,127,127,tap
1764136979417,0,-0.108000,-0.023000,1.044000,126,127,127,tap
1764136979437,0,-0.108000,-0.023000,1.043000,126,127,126,tap
1764136979458,122,-0.101000,-0.027000,1.047000,126,127,127,tap
1764136979478,20,-0.100000,-0.025000,1.053000,126,127,127,tap
1764136979499,5,-0.101000,-0.026000,1.050000,126,127,127,tap
1764136979520,0,-0.100000,-0.027000,1.050000,126,127,127,tap
1764136979541,0,-0.106000,-0.022000,1.047000,126,127,127,tap
1764136979562,0,-0.107000,-0.023000,1.048000,126,127,127,tap
1764136979582,0,-0.108000,-0.022000,1.043000,126,127,127,tap
1764136979602,0,-0.107000,-0.022000,1.047000,126,127,126,tap
1764136979622,0,-0.107000,-0.021000,1.047000,126,127,126,tap
1764136979642,0,-0.109000,-0.022000,1.045000,126,127,126,tap
1764136979662,0,-0.110000,-0.023000,1.043000,126,127,126,tap
1764136979682,0,-0.109000,-0.023000,1.043000,126,127,126,tap
1764136979702,0,-0.110000,-0.023000,1.042000,126,127,126,tap
1764136979723,121,-0.109000,-0.024000,1.044000,126,127,126,tap
1764136979743,114,-0.108000,-0.025000,1.044000,126,127,126,tap
1764136979763,83,-0.107000,-0.023000,1.042000,126,127,126,tap
1764136979783,0,-0.106000,-0.023000,1.042000,126,127,126,tap
1764136979803,0,-0.106000,-0.022000,1.043000,126,127,126,tap
1764136979823,0,-0.106000,-0.022000,1.046000,126,127,127,tap
1764136979844,0,-0.105000,-0.021000,1.041000,126,127,126,tap
1764136979865,0,-0.105000,-0.021000,1.044000,126,127,127,tap
1764136979886,0,-0.106000,-0.020000,1.046000,126,127,127,tap
1764136979906,0,-0.108000,-0.019000,1.045000,126,127,127,tap
1764136979926,0,-0.109000,-0.020000,1.044000,126,127,127,tap
1764136979947,0,-0.110000,-0.020000,1.046000,126,127,127,tap
1764136979967,0,-0.110000,-0.019000,1.047000,126,127,127,tap
1764136979987,0,-0.110000,-0.020000,1.046000,126,127,127,tap
1764136980007,0,-0.109000,-0.022000,1.044000,126,127,127,tap
1764136980027,143,-0.089000,-0.020000,1.047000,126,127,127,tap
1764136980048,0,-0.089000,-0.019000,1.050000,126,127,127,tap
1764136980068,0,-0.090000,-0.023000,1.048000,126,127,127,tap
1764136980089,0,-0.091000,-0.023000,1.048000,126,127,127,tap
1764136980109,0,-0.109000,-0.023000,1.047000,126,127,127,tap
1764136980130,0,-0.108000,-0.021000,1.045000,126,127,127,tap
1764136980150,0,-0.110000,-0.022000,1.042000,126,127,127,tap
1764136980171,0,-0.109000,-0.022000,1.043000,126,127,127,tap
1764136980191,0,-0.108000,-0.020000,1.045000,126,127,127,tap
1764136980212,0,-0.110000,-0.020000,1.046000,126,127,127,tap
1764136980232,0,-0.111000,-0.023000,1.044000,126,127,127,tap
1764136980253,0,-0.110000,-0.023000,1.044000,126,127,127,tap
1764136980273,0,-0.110000,-0.021000,1.045000,126,127,126,tap
1764136980293,0,-0.109000,-0.022000,1.045000,126,127,126,tap
1764136980314,0,-0.109000,-0.024000,1.043000,126,127,126,tap
1764136980335,42,-0.107000,-0.021000,1.043000,126,127,126,tap
1764136980356,6,-0.108000,-0.024000,1.045000,126,127,127,tap
1764136980377,0,-0.111000,-0.023000,1.040000,126,127,127,tap
1764136980398,0,-0.110000,-0.023000,1.042000,126,127,127,tap
1764136980419,0,-0.108000,-0.022000,1.042000,126,127,127,tap
1764136980440,0,-0.111000,-0.023000,1.043000,126,127,127,tap
1764136980460,0,-0.109000,-0.022000,1.041000,126,127,127,tap
1764136980481,0,-0.107000,-0.022000,1.043000,126,127,127,tap
1764136980501,0,-0.108000,-0.021000,1.042000,126,127,127,tap
1764136980522,0,-0.109000,-0.022000,1.042000,126,127,127,tap
1764136980542,0,-0.141000,-0.025000,1.059000,126,127,126,tap
1764136980562,115,-0.142000,-0.023000,1.064000,126,127,126,tap
1764136980583,122,-0.140000,-0.024000,1.068000,126,127,126,tap
1764136980604,159,-0.138000,-0.024000,1.063000,126,127,126,tap
1764136980624,48,-0.140000,-0.023000,1.065000,126,127,126,tap
1764136980645,0,-0.106000,-0.021000,1.047000,126,127,126,tap
1764136980667,0,-0.104000,-0.021000,1.046000,126,127,126,tap
1764136980687,0,-0.106000,-0.021000,1.040000,126,127,126,tap
1764136980708,0,-0.107000,-0.022000,1.041000,126,127,126,tap
1764136980728,0,-0.105000,-0.021000,1.042000,126,127,127,tap
1764136980749,0,-0.108000,-0.020000,1.044000,126,127,127,tap
1764136980769,0,-0.111000,-0.021000,1.041000,126,127,127,tap
1764136980789,0,-0.110000,-0.021000,1.041000,126,127,127,tap
1764136980810,0,-0.111000,-0.019000,1.044000,126,127,127,tap
1764136980830,0,-0.110000,-0.022000,1.042000,126,127,127,tap
1764136980851,0,-0.112000,-0.022000,1.044000,126,127,127,tap
1764136980873,61,-0.109000,-0.021000,1.043000,126,127,127,tap
1764136980894,65,-0.109000,-0.023000,1.046000,126,127,127,tap
1764136980914,7,-0.109000,-0.024000,1.042000,126,127,126,tap
1764136980934,0,-0.108000,-0.024000,1.043000,126,127,126,tap
1764136980954,0,-0.105000,-0.022000,1.043000,126,127,126,tap
1764136980974,0,-0.108000,-0.023000,1.044000,126,127,126,tap
1764136980994,0,-0.108000,-0.023000,1.041000,126,127,126,tap
1764136981014,0,-0.108000,-0.022000,1.043000,126,127,127,tap
1764136981035,0,-0.110000,-0.020000,1.044000,126,127,127,tap
1764136981055,0,-0.111000,-0.021000,1.042000,126,127,127,tap
1764136981076,0,-0.090000,-0.020000,1.030000,126,127,126,tap
1764136981096,29,-0.090000,-0.019000,1.034000,126,127,126,tap
1764136981117,0,-0.088000,-0.021000,1.033000,126,127,126,tap
1764136981137,0,-0.089000,-0.022000,1.032000,126,127,126,tap
1764136981158,0,-0.090000,-0.022000,1.033000,126,127,126,tap
1764136981179,0,-0.109000,-0.022000,1.046000,126,127,127,tap
1764136981199,0,-0.108000,-0.023000,1.046000,126,127,127,tap
1764136981219,0,-0.108000,-0.022000,1.045000,126,127,127,tap
1764136981240,0,-0.107000,-0.023000,1.045000,126,127,127,tap
1764136981260,0,-0.107000,-0.022000,1.046000,126,127,127,tap
1764136981281,0,-0.109000,-0.022000,1.046000,126,127,127,tap
1764136981301,0,-0.110000,-0.021000,1.042000,126,127,126,tap
1764136981322,0,-0.111000,-0.021000,1.042000,126,127,126,tap
1764136981342,48,-0.110000,-0.022000,1.029000,126,127,126,tap
1764136981363,10,-0.111000,-0.021000,1.029000,126,127,126,tap
1764136981383,0,-0.112000,-0.025000,1.026000,126,127,126,tap
1764136981404,0,-0.111000,-0.025000,1.027000,126,127,126,tap
1764136981425,0,-0.109000,-0.020000,1.045000,126,127,127,tap
1764136981446,0,-0.110000,-0.021000,1.045000,126,127,127,tap
1764136981466,0,-0.110000,-0.023000,1.041000,126,127,127,tap
1764136981486,0,-0.109000,-0.022000,1.042000,126,127,127,tap
1764136981506,0,-0.110000,-0.020000,1.045000,126,127,127,tap
1764136981527,0,-0.111000,-0.020000,1.044000,126,127,126,tap
1764136981547,0,-0.111000,-0.021000,1.041000,126,127,126,tap
1764136981567,0,-0.110000,-0.021000,1.044000,126,127,126,tap
1764136981588,0,-0.110000,-0.020000,1.046000,126,127,126,tap
1764136981609,0,-0.107000,-0.023000,1.043000,126,127,126,tap
1764136981630,0,-0.106000,-0.021000,1.047000,126,127,126,tap
1764136981650,128,-0.102000,-0.018000,1.046000,126,127,126,tap
1764136986424,0,-0.108000,-0.022000,1.043000,126,127,127,tap
1764136986446,0,-0.108000,-0.023000,1.042000,126,127,127,tap
1764136986467,0,-0.106000,-0.025000,1.042000,126,127,127,tap
1764136986488,0,-0.105000,-0.025000,1.042000,126,127,127,tap
1764136986508,0,-0.104000,-0.024000,1.046000,126,127,127,tap
1764136986529,0,-0.107000,-0.024000,1.044000,126,127,126,tap
1764136986549,0,-0.110000,-0.022000,1.043000,126,127,126,tap
1764136986570,0,-0.112000,-0.019000,1.043000,126,127,126,tap
1764136986589,0,-0.114000,-0.019000,1.043000,126,127,126,tap
1764136986609,0,-0.114000,-0.020000,1.042000,126,127,127,tap
1764136986629,0,-0.110000,-0.022000,1.043000,126,127,127,tap
1764136986650,0,-0.107000,-0.024000,1.045000,126,127,127,tap
1764136986671,0,-0.104000,-0.023000,1.045000,126,127,127,tap
1764136986692,0,-0.103000,-0.025000,1.044000,126,127,127,tap
1764136986713,0,-0.103000,-0.025000,1.044000,126,127,126,tap
1764136986733,0,-0.105000,-0.024000,1.046000,126,127,127,tap
1764136986753,0,-0.107000,-0.021000,1.045000,126,127,127,tap
1764136986774,0,-0.109000,-0.021000,1.044000,126,127,127,tap
1764136986794,0,-0.111000,-0.020000,1.043000,126,127,127,tap
1764136986814,0,-0.112000,-0.018000,1.042000,126,127,127,tap
1764136986834,0,-0.113000,-0.017000,1.041000,126,127,127,tap
1764136986855,0,-0.111000,-0.018000,1.042000,126,127,126,tap
1764136986874,0,-0.108000,-0.022000,1.041000,126,127,127,tap
1764136986894,0,-0.105000,-0.023000,1.041000,126,127,127,tap
1764136986914,0,-0.104000,-0.023000,1.042000,126,127,127,tap
1764136986935,0,-0.104000,-0.025000,1.042000,126,127,127,tap
1764136986956,0,-0.104000,-0.025000,1.043000,126,127,127,tap
1764136986977,0,-0.104000,-0.023000,1.044000,126,127,127,tap
1764136986999,0,-0.106000,-0.021000,1.045000,126,127,127,tap
1764136987020,0,-0.108000,-0.022000,1.044000,126,127,127,tap
1764136987040,0,-0.109000,-0.020000,1.043000,126,127,127,tap
1764136987061,0,-0.111000,-0.019000,1.046000,126,127,127,tap
1764136987082,0,-0.112000,-0.018000,1.045000,126,127,127,tap
1764136987102,0,-0.111000,-0.020000,1.045000,126,127,126,tap
1764136987122,0,-0.108000,-0.023000,1.044000,126,127,126,tap
1764136987143,0,-0.105000,-0.024000,1.042000,126,127,126,tap
1764136987164,0,-0.103000,-0.024000,1.043000,126,127,126,tap
1764136987185,0,-0.104000,-0.024000,1.043000,126,127,126,tap
1764136987207,0,-0.104000,-0.023000,1.044000,126,127,126,tap
1764136987228,0,-0.105000,-0.022000,1.044000,126,127,127,tap
1764136987249,0,-0.107000,-0.021000,1.043000,126,127,127,tap
1764136987270,0,-0.110000,-0.021000,1.042000,126,127,127,tap
1764136987291,0,-0.110000,-0.020000,1.041000,126,127,127,tap
1764136987311,0,-0.111000,-0.021000,1.043000,126,127,127,tap
1764136987332,0,-0.108000,-0.022000,1.042000,126,127,127,tap
1764136987353,0,-0.107000,-0.024000,1.043000,126,127,127,tap
1764136987373,0,-0.106000,-0.025000,1.044000,126,127,127,tap
1764136987394,0,-0.103000,-0.024000,1.040000,126,127,126,tap
1764136987415,0,-0.105000,-0.025000,1.042000,126,127,126,tap
1764136987436,0,-0.105000,-0.024000,1.041000,126,127,127,tap
1764136987457,0,-0.105000,-0.024000,1.041000,126,127,127,tap
1764136987477,0,-0.106000,-0.023000,1.041000,126,127,126,tap
1764136987498,46,-0.106000,-0.021000,1.055000,126,127,127,tap
1764136987518,57,-0.107000,-0.020000,1.057000,126,127,127,tap
1764136987539,0,-0.107000,-0.019000,1.058000,126,127,127,tap
1764136987558,0,-0.108000,-0.019000,1.057000,126,127,127,tap
1764136987578,0,-0.110000,-0.021000,1.045000,126,127,126,tap
1764136987598,0,-0.110000,-0.021000,1.045000,126,127,127,tap
1764136987619,0,-0.110000,-0.021000,1.044000,126,127,127,tap
1764136987640,0,-0.112000,-0.022000,1.043000,126,127,127,tap
1764136987661,0,-0.111000,-0.022000,1.045000,126,127,127,tap
1764136987683,0,-0.110000,-0.022000,1.047000,126,127,126,tap
1764136987703,0,-0.105000,-0.023000,1.041000,126,127,126,tap
1764136987723,154,-0.104000,-0.024000,1.041000,126,127,126,tap
1764136987743,0,-0.104000,-0.023000,1.042000,126,127,126,tap
1764136987764,0,-0.104000,-0.023000,1.040000,126,127,126,tap
1764136987784,0,-0.104000,-0.024000,1.041000,126,127,126,tap
1764136987805,0,-0.108000,-0.021000,1.043000,126,127,127,tap
1764136987825,0,-0.108000,-0.021000,1.044000,126,127,127,tap
1764136987846,0,-0.107000,-0.021000,1.046000,126,127,127,tap
1764136987867,0,-0.106000,-0.021000,1.044000,126,127,127,tap
1764136987887,0,-0.108000,-0.022000,1.044000,126,127,127,tap
1764136987908,0,-0.108000,-0.023000,1.046000,126,127,127,tap
1764136987928,157,-0.107000,-0.020000,1.046000,126,127,127,tap
1764136987949,5,-0.107000,-0.019000,1.048000,126,127,127,tap
1764136987970,0,-0.108000,-0.021000,1.044000,126,127,127,tap
1764136987990,0,-0.108000,-0.021000,1.044000,126,127,127,tap
1764136988011,0,-0.107000,-0.020000,1.043000,126,127,127,tap
1764136988031,0,-0.108000,-0.021000,1.045000,126,127,127,tap
1764136988052,0,-0.110000,-0.023000,1.041000,126,127,127,tap
1764136988072,0,-0.110000,-0.022000,1.044000,126,127,127,tap
1764136988093,0,-0.110000,-0.021000,1.045000,126,127,127,tap
1764136988113,0,-0.110000,-0.022000,1.043000,126,127,127,tap
1764136988134,0,-0.109000,-0.022000,1.044000,126,127,127,tap
1764136988155,0,-0.105000,-0.023000,1.054000,126,127,127,tap
1764136988175,306,-0.105000,-0.021000,1.056000,126,127,127,tap
1764136988196,109,-0.108000,-0.023000,1.059000,126,127,127,tap
1764136988216,0,-0.107000,-0.024000,1.052000,126,127,127,tap
1764136988237,0,-0.107000,-0.025000,1.051000,126,127,126,tap
1764136988257,0,-0.111000,-0.023000,1.045000,126,127,127,tap
1764136988277,0,-0.110000,-0.024000,1.043000,126,127,127,tap
1764136988298,0,-0.109000,-0.024000,1.038000,126,127,127,tap
1764136988318,0,-0.109000,-0.024000,1.044000,126,127,127,tap
1764136988339,0,-0.107000,-0.021000,1.050000,126,127,126,tap
1764136988360,0,-0.096000,-0.019000,1.022000,126,127,127,tap
1764136988383,254,-0.095000,-0.019000,1.024000,126,127,126,tap
1764136988404,68,-0.095000,-0.016000,1.028000,126,127,126,tap
1764136988425,0,-0.097000,-0.016000,1.024000,126,127,126,tap
1764136988446,0,-0.099000,-0.020000,1.021000,126,127,126,tap
1764136988466,0,-0.110000,-0.023000,1.042000,126,127,126,tap
1764136988486,0,-0.111000,-0.022000,1.043000,126,127,126,tap
1764136988507,0,-0.110000,-0.023000,1.042000,126,127,126,tap
1764136988528,0,-0.109000,-0.024000,1.042000,127,127,126,tap
1764136988548,0,-0.107000,-0.023000,1.044000,127,127,126,tap
1764136988569,330,-0.111000,-0.013000,1.034000,126,127,126,tap
1764136988590,112,-0.111000,-0.013000,1.037000,126,127,126,tap
1764136988611,0,-0.114000,-0.012000,1.032000,126,127,127,tap
1764136988632,0,-0.115000,-0.014000,1.032000,126,127,127,tap
1764136988654,0,-0.109000,-0.021000,1.045000,126,127,127,tap
1764136988675,0,-0.110000,-0.022000,1.043000,126,127,127,tap
1764136988696,0,-0.111000,-0.024000,1.039000,126,127,126,tap
1764136988716,0,-0.106000,-0.025000,1.043000,126,127,126,tap
1764136988736,160,-0.102000,-0.022000,1.047000,126,127,126,tap
1764136988757,0,-0.102000,-0.018000,1.047000,126,127,126,tap
1764136988778,0,-0.104000,-0.021000,1.042000,126,127,127,tap
1764136988798,0,-0.107000,-0.020000,1.041000,126,127,127,tap
