timestamp_ms,pressure,ax,ay,az,gx,gy,gz,label
1764140823074,0,-0.095000,-0.016000,1.045000,126,127,127,idle
1764140823095,0,-0.094000,-0.016000,1.045000,126,127,127,idle
1764140823116,0,-0.094000,-0.015000,1.045000,126,127,127,idle
1764140823136,0,-0.093000,-0.015000,1.045000,126,127,127,idle
1764140823157,0,-0.092000,-0.015000,1.044000,126,127,127,idle
1764140823178,0,-0.091000,-0.016000,1.044000,126,127,127,idle
1764140823199,0,-0.092000,-0.016000,1.045000,126,127,127,idle
1764140823219,0,-0.092000,-0.016000,1.045000,126,127,127,idle
1764140823238,0,-0.093000,-0.015000,1.046000,126,127,127,idle
1764140823258,0,-0.094000,-0.014000,1.047000,126,127,127,idle
1764140823280,0,-0.094000,-0.014000,1.047000,126,127,127,idle
1764140823300,0,-0.094000,-0.014000,1.046000,126,127,127,idle
1764140823321,0,-0.095000,-0.015000,1.046000,126,127,127,idle
1764140823341,0,-0.094000,-0.015000,1.046000,126,127,127,idle
1764140823362,0,-0.093000,-0.015000,1.045000,126,127,127,idle
1764140823384,0,-0.092000,-0.015000,1.047000,126,127,127,idle
1764140823404,0,-0.092000,-0.015000,1.047000,126,127,127,idle
1764140823430,0,-0.091000,-0.015000,1.046000,126,127,127,idle
1764140823450,0,-0.092000,-0.015000,1.045000,126,127,127,idle
1764140823470,0,-0.094000,-0.015000,1.045000,126,127,127,idle
1764140823490,0,-0.095000,-0.015000,1.044000,126,127,126,idle
1764140823510,0,-0.095000,-0.014000,1.045000,126,127,126,idle
1764140823531,0,-0.095000,-0.014000,1.047000,126,127,127,idle
1764140823551,0,-0.094000,-0.016000,1.048000,126,127,127,idle
1764140823572,0,-0.092000,-0.016000,1.048000,126,127,127,idle
1764140823593,0,-0.092000,-0.016000,1.048000,126,127,127,idle
1764140823612,0,-0.092000,-0.016000,1.049000,126,127,127,idle
1764140823633,0,-0.094000,-0.017000,1.048000,126,127,127,idle
1764140823653,0,-0.095000,-0.015000,1.048000,126,127,127,idle
1764140823674,0,-0.096000,-0.015000,1.048000,126,127,127,idle
1764140823695,0,-0.096000,-0.015000,1.047000,126,127,127,idle
1764140823715,0,-0.095000,-0.014000,1.047000,126,127,127,idle
1764140823736,0,-0.094000,-0.014000,1.047000,126,127,126,idle
1764140823756,0,-0.093000,-0.015000,1.046000,126,127,126,idle
1764140823777,0,-0.093000,-0.014000,1.045000,126,127,126,idle
1764140823797,0,-0.094000,-0.014000,1.044000,126,127,127,idle
1764140823816,0,-0.093000,-0.014000,1.044000,126,127,127,idle
1764140823837,0,-0.093000,-0.014000,1.044000,126,127,127,idle
1764140823859,0,-0.092000,-0.014000,1.045000,126,127,127,idle
1764140823880,0,-0.091000,-0.014000,1.045000,126,127,127,idle
1764140823901,0,-0.090000,-0.015000,1.046000,126,127,127,idle
1764140823922,0,-0.091000,-0.015000,1.046000,126,127,127,idle
1764140823941,0,-0.091000,-0.015000,1.046000,126,127,127,idle
1764140823961,0,-0.092000,-0.015000,1.044000,126,127,127,idle
1764140823981,0,-0.093000,-0.015000,1.044000,126,127,127,idle
1764140824002,0,-0.094000,-0.015000,1.044000,126,127,127,idle
1764140824022,0,-0.094000,-0.015000,1.043000,126,127,127,idle
1764140824043,0,-0.093000,-0.016000,1.045000,126,127,126,idle
1764140824062,0,-0.092000,-0.016000,1.045000,126,127,126,idle
1764140824082,0,-0.092000,-0.015000,1.046000,126,127,127,idle
1764140824104,0,-0.092000,-0.014000,1.046000,126,127,127,idle
1764140824124,0,-0.092000,-0.013000,1.045000,126,127,127,idle
1764140824144,0,-0.091000,-0.014000,1.045000,126,127,127,idle
1764140824165,0,-0.092000,-0.014000,1.045000,126,127,127,idle
1764140824186,0,-0.092000,-0.015000,1.044000,126,127,127,idle
1764140824207,0,-0.091000,-0.015000,1.044000,126,127,127,idle
1764140824227,0,-0.093000,-0.017000,1.046000,126,127,127,idle
1764140824248,0,-0.093000,-0.016000,1.045000,126,127,127,idle
1764140824269,0,-0.092000,-0.015000,1.046000,126,127,127,idle
1764140824289,0,-0.092000,-0.015000,1.045000,126,127,127,idle
1764140824308,0,-0.093000,-0.013000,1.044000,126,127,127,idle
1764140824330,0,-0.093000,-0.014000,1.045000,126,127,126,idle
1764140824351,0,-0.093000,-0.015000,1.045000,126,127,126,idle
1764140824373,0,-0.093000,-0.014000,1.046000,126,127,127,idle
1764140824393,0,-0.092000,-0.015000,1.047000,126,127,127,idle
1764140824414,0,-0.091000,-0.016000,1.047000,126,127,127,idle
1764140824435,0,-0.092000,-0.016000,1.047000,126,127,127,idle
1764140824455,0,-0.093000,-0.016000,1.047000,126,127,127,idle
1764140824475,0,-0.093000,-0.016000,1.046000,126,127,127,idle
1764140824495,0,-0.093000,-0.016000,1.046000,126,127,126,idle
1764140824519,0,-0.092000,-0.015000,1.044000,126,127,127,idle
1764140824540,0,-0.092000,-0.017000,1.044000,126,127,127,idle
1764140824560,0,-0.092000,-0.017000,1.044000,126,127,127,idle
1764140824581,0,-0.093000,-0.017000,1.044000,126,127,127,idle
1764140824602,0,-0.093000,-0.017000,1.044000,126,127,127,idle
1764140824622,0,-0.092000,-0.016000,1.044000,126,127,127,idle
1764140824643,0,-0.092000,-0.015000,1.045000,126,127,127,idle
1764140824662,0,-0.092000,-0.014000,1.046000,126,127,127,idle
1764140824682,0,-0.092000,-0.015000,1.046000,126,127,127,idle
1764140824703,0,-0.092000,-0.016000,1.046000,126,127,127,idle
1764140824723,0,-0.092000,-0.017000,1.046000,126,127,126,idle
1764140824744,0,-0.093000,-0.017000,1.046000,126,127,126,idle
1764140824764,0,-0.092000,-0.017000,1.046000,126,127,126,idle
1764140824785,0,-0.093000,-0.016000,1.047000,126,127,126,idle
1764140824805,0,-0.093000,-0.015000,1.047000,126,127,126,idle
1764140824825,0,-0.094000,-0.013000,1.046000,126,127,126,idle
1764140824847,0,-0.093000,-0.014000,1.045000,126,127,126,idle
1764140824867,0,-0.093000,-0.013000,1.045000,126,127,127,idle
1764140824887,0,-0.093000,-0.013000,1.046000,126,127,127,idle
1764140824908,0,-0.093000,-0.014000,1.046000,126,127,127,idle
1764140824928,0,-0.093000,-0.016000,1.048000,126,127,126,idle
1764140824950,0,-0.095000,-0.016000,1.048000,126,127,126,idle
1764140824969,0,-0.094000,-0.016000,1.047000,126,127,126,idle
1764140824990,0,-0.094000,-0.015000,1.046000,126,127,127,idle
1764140825010,0,-0.094000,-0.015000,1.045000,126,127,126,idle
1764140825031,0,-0.093000,-0.015000,1.044000,126,127,127,idle
1764140825052,0,-0.093000,-0.016000,1.043000,126,127,127,idle
1764140825073,0,-0.093000,-0.016000,1.044000,126,127,127,idle
1764140825094,0,-0.093000,-0.017000,1.045000,126,127,127,idle
1764140825116,0,-0.094000,-0.017000,1.046000,126,127,127,idle
1764140825136,0,-0.094000,-0.017000,1.046000,126,127,126,idle
1764140825156,0,-0.094000,-0.017000,1.047000,126,127,126,idle
1764140825176,0,-0.094000,-0.017000,1.046000,126,127,126,idle
1764140825197,0,-0.094000,-0.018000,1.045000,126,127,127,idle
1764140825218,0,-0.094000,-0.018000,1.045000,126,127,127,idle
1764140825239,0,-0.094000,-0.018000,1.045000,126,127,127,idle
1764140825260,0,-0.093000,-0.016000,1.046000,126,127,127,idle
1764140825281,0,-0.092000,-0.015000,1.047000,126,127,127,idle
1764140825302,0,-0.092000,-0.015000,1.046000,126,127,127,idle
1764140825323,0,-0.092000,-0.015000,1.045000,126,127,127,idle
1764140825344,0,-0.093000,-0.015000,1.045000,126,127,127,idle
1764140825365,0,-0.093000,-0.016000,1.044000,126,127,127,idle
1764140825386,0,-0.093000,-0.015000,1.044000,126,127,127,idle
1764140825407,0,-0.093000,-0.016000,1.046000,126,127,126,idle
1764140825428,0,-0.093000,-0.016000,1.046000,126,127,126,idle
1764140825448,0,-0.091000,-0.016000,1.046000,126,127,127,idle
1764140825468,0,-0.091000,-0.016000,1.046000,126,127,126,idle
1764140825490,0,-0.091000,-0.016000,1.046000,126,127,127,idle
1764140825514,0,-0.091000,-0.015000,1.045000,126,127,127,idle
1764140825534,0,-0.091000,-0.015000,1.046000,126,127,126,idle
1764140825555,0,-0.091000,-0.014000,1.046000,126,127,126,idle
1764140825575,0,-0.092000,-0.015000,1.046000,126,127,126,idle
1764140825595,0,-0.092000,-0.014000,1.046000,126,127,126,idle
1764140825616,0,-0.093000,-0.015000,1.047000,126,127,127,idle
1764140825636,0,-0.093000,-0.015000,1.046000,126,127,127,idle
1764140825656,0,-0.092000,-0.014000,1.046000,126,127,127,idle
1764140825677,0,-0.092000,-0.014000,1.047000,126,127,127,idle
1764140825698,0,-0.092000,-0.014000,1.047000,126,127,127,idle
1764140825717,0,-0.092000,-0.016000,1.048000,126,127,127,idle
1764140825738,0,-0.093000,-0.017000,1.048000,126,127,127,idle
1764140825759,0,-0.094000,-0.016000,1.047000,126,127,127,idle
1764140825780,0,-0.093000,-0.015000,1.045000,126,127,127,idle
1764140825801,0,-0.092000,-0.015000,1.045000,126,127,127,idle
1764140825821,0,-0.093000,-0.015000,1.044000,126,127,127,idle
1764140825842,0,-0.093000,-0.016000,1.045000,126,127,127,idle
1764140825862,0,-0.093000,-0.016000,1.044000,126,127,127,idle
1764140825885,0,-0.093000,-0.016000,1.045000,126,127,127,idle
1764140825906,0,-0.094000,-0.014000,1.045000,126,127,127,idle
1764140825927,0,-0.095000,-0.014000,1.045000,126,127,127,idle
1764140825948,0,-0.094000,-0.015000,1.046000,126,127,127,idle
1764140825970,0,-0.093000,-0.015000,1.046000,126,127,127,idle
1764140825990,0,-0.094000,-0.015000,1.047000,126,127,127,idle
1764140826011,0,-0.093000,-0.015000,1.047000,126,127,127,idle
1764140826033,0,-0.093000,-0.016000,1.046000,126,127,127,idle
1764140826054,0,-0.092000,-0.015000,1.047000,126,127,127,idle
1764140826080,0,-0.094000,-0.015000,1.047000,126,127,127,idle
1764140826100,0,-0.093000,-0.016000,1.046000,126,127,127,idle
1764140826121,0,-0.094000,-0.015000,1.046000,126,127,127,idle
1764140826144,0,-0.095000,-0.014000,1.046000,126,127,127,idle
1764140826167,0,-0.094000,-0.015000,1.045000,126,127,127,idle
1764140826186,0,-0.093000,-0.015000,1.046000,126,127,127,idle
1764140826206,0,-0.093000,-0.016000,1.046000,126,127,126,idle
1764140826227,0,-0.093000,-0.016000,1.046000,126,127,127,idle
1764140826247,0,-0.093000,-0.017000,1.045000,126,127,127,idle
1764140826267,0,-0.093000,-0.014000,1.044000,126,127,127,idle
1764140826287,0,-0.093000,-0.014000,1.044000,126,127,127,idle
1764140826308,0,-0.093000,-0.013000,1.044000,126,127,127,idle
1764140826330,0,-0.092000,-0.014000,1.046000,126,127,127,idle
1764140826351,0,-0.093000,-0.014000,1.048000,126,127,127,idle
1764140826372,0,-0.093000,-0.014000,1.052000,126,127,127,idle
1764140826393,0,-0.094000,-0.015000,1.053000,126,127,127,idle
1764140826413,0,-0.093000,-0.015000,1.055000,126,127,127,idle
1764140826434,0,-0.093000,-0.014000,1.054000,126,127,127,idle
1764140826454,0,-0.093000,-0.015000,1.052000,126,127,127,idle
1764140826475,0,-0.092000,-0.014000,1.046000,126,127,127,idle
1764140826495,0,-0.091000,-0.013000,1.044000,126,127,127,idle
1764140826516,0,-0.092000,-0.013000,1.044000,126,127,127,idle
1764140826536,0,-0.093000,-0.014000,1.045000,126,127,127,idle
1764140826556,0,-0.093000,-0.015000,1.046000,126,127,127,idle
1764140826578,0,-0.093000,-0.016000,1.046000,126,127,127,idle
1764140826599,0,-0.094000,-0.016000,1.046000,126,127,127,idle
1764140826620,0,-0.094000,-0.016000,1.046000,126,127,127,idle
1764140826640,0,-0.092000,-0.015000,1.045000,126,127,127,idle
1764140826661,0,-0.092000,-0.015000,1.045000,126,127,127,idle
1764140826683,0,-0.091000,-0.015000,1.047000,126,127,127,idle
1764140826703,0,-0.091000,-0.015000,1.048000,126,127,126,idle
1764140826725,0,-0.091000,-0.015000,1.048000,126,127,126,idle
1764140826749,0,-0.092000,-0.014000,1.047000,126,127,127,idle
1764140826771,0,-0.093000,-0.013000,1.045000,126,127,127,idle
1764140826791,0,-0.094000,-0.013000,1.044000,126,127,127,idle
1764140826813,0,-0.094000,-0.014000,1.044000,126,127,127,idle
1764140826833,0,-0.093000,-0.014000,1.045000,126,127,127,idle
1764140826853,0,-0.093000,-0.014000,1.046000,126,127,127,idle
1764140826873,0,-0.092000,-0.015000,1.046000,126,127,127,idle
1764140826894,0,-0.092000,-0.015000,1.047000,126,127,127,idle
1764140826915,0,-0.092000,-0.015000,1.045000,126,127,126,idle
1764140826936,0,-0.093000,-0.015000,1.045000,126,127,126,idle
1764140826956,0,-0.093000,-0.015000,1.045000,126,127,126,idle
1764140826977,0,-0.093000,-0.015000,1.046000,126,127,127,idle
1764140826998,0,-0.094000,-0.015000,1.047000,126,127,127,idle
1764140827019,0,-0.092000,-0.016000,1.047000,126,127,127,idle
1764140827040,0,-0.092000,-0.016000,1.047000,126,127,127,idle
1764140827061,0,-0.092000,-0.017000,1.047000,126,127,127,idle
1764140827081,0,-0.092000,-0.017000,1.046000,126,127,127,idle
1764140827102,0,-0.091000,-0.015000,1.045000,126,127,127,idle
1764140827123,0,-0.092000,-0.014000,1.046000,126,127,126,idle
1764140827143,0,-0.093000,-0.013000,1.046000,126,127,127,idle
1764140827162,0,-0.093000,-0.014000,1.046000,126,127,126,idle
1764140827183,0,-0.094000,-0.014000,1.046000,126,127,126,idle
1764140827205,0,-0.095000,-0.014000,1.045000,126,127,126,idle
1764140827226,0,-0.095000,-0.014000,1.045000,126,127,126,idle
1764140827247,0,-0.095000,-0.014000,1.046000,126,127,126,idle
1764140827267,0,-0.095000,-0.014000,1.046000,126,127,126,idle
1764140827288,0,-0.094000,-0.016000,1.046000,126,127,126,idle
1764140827308,0,-0.093000,-0.016000,1.047000,126,127,126,idle
1764140827330,0,-0.092000,-0.016000,1.046000,126,127,127,idle
1764140827350,0,-0.090000,-0.016000,1.045000,126,127,127,idle
1764140827371,0,-0.090000,-0.015000,1.045000,126,127,127,idle
1764140827391,0,-0.091000,-0.015000,1.044000,126,127,127,idle
1764140827412,0,-0.093000,-0.015000,1.044000,126,127,127,idle
1764140827432,0,-0.094000,-0.016000,1.045000,126,127,127,idle
1764140827453,0,-0.096000,-0.016000,1.043000,126,127,127,idle
1764140827474,0,-0.097000,-0.016000,1.044000,126,127,126,idle
1764140827494,0,-0.096000,-0.016000,1.044000,126,127,126,idle
1764140827513,0,-0.095000,-0.016000,1.045000,126,127,126,idle
1764140827533,0,-0.093000,-0.016000,1.046000,126,127,126,idle
1764140827554,0,-0.092000,-0.015000,1.046000,126,127,126,idle
1764140827574,0,-0.091000,-0.015000,1.046000,126,127,127,idle
1764140827595,0,-0.090000,-0.015000,1.046000,126,127,127,idle
1764140827615,0,-0.091000,-0.015000,1.045000,126,127,127,idle
1764140827636,0,-0.092000,-0.015000,1.044000,126,127,127,idle
1764140827656,0,-0.093000,-0.015000,1.045000,126,127,127,idle
1764140827676,0,-0.094000,-0.015000,1.044000,126,127,127,idle
1764140847174,0,-0.098000,-0.016000,1.045000,126,127,127,idle
1764140847194,0,-0.098000,-0.016000,1.048000,126,127,127,idle
1764140847214,0,-0.096000,-0.016000,1.045000,126,127,127,idle
1764140847235,0,-0.095000,-0.017000,1.045000,126,127,127,idle
1764140847256,0,-0.094000,-0.018000,1.049000,126,127,127,idle
1764140847277,0,-0.094000,-0.018000,1.050000,126,127,127,idle
1764140847298,0,-0.095000,-0.019000,1.049000,126,127,127,idle
1764140847320,0,-0.096000,-0.017000,1.049000,126,127,126,idle
1764140847342,0,-0.096000,-0.016000,1.045000,126,127,126,idle
1764140847363,0,-0.097000,-0.016000,1.041000,126,127,126,idle
1764140847384,0,-0.098000,-0.016000,1.042000,126,127,126,idle
1764140847405,0,-0.098000,-0.017000,1.043000,126,127,126,idle
1764140847425,0,-0.096000,-0.018000,1.042000,126,127,127,idle
1764140847446,0,-0.094000,-0.018000,1.042000,126,127,127,idle
1764140847466,0,-0.093000,-0.018000,1.040000,126,127,127,idle
1764140847486,0,-0.093000,-0.017000,1.042000,126,127,127,idle
1764140847508,0,-0.097000,-0.018000,1.051000,126,127,127,idle
1764140847528,0,-0.097000,-0.018000,1.051000,127,127,127,idle
1764140847550,0,-0.096000,-0.018000,1.053000,127,127,127,idle
1764140847569,0,-0.094000,-0.018000,1.051000,127,127,127,idle
1764140847591,0,-0.092000,-0.017000,1.045000,126,127,127,idle
1764140847611,0,-0.090000,-0.017000,1.042000,126,127,127,idle
1764140847631,0,-0.091000,-0.017000,1.042000,126,127,127,idle
1764140847652,0,-0.093000,-0.016000,1.041000,126,127,127,idle
1764140847672,0,-0.096000,-0.016000,1.041000,126,127,127,idle
1764140847693,0,-0.097000,-0.016000,1.043000,126,127,127,idle
1764140847714,0,-0.097000,-0.016000,1.044000,126,127,127,idle
1764140847733,0,-0.094000,-0.017000,1.046000,126,127,127,idle
1764140847754,0,-0.093000,-0.018000,1.047000,126,127,127,idle
1764140847774,0,-0.093000,-0.017000,1.047000,126,127,127,idle
1764140847796,0,-0.093000,-0.017000,1.047000,126,127,127,idle
1764140847816,0,-0.093000,-0.016000,1.046000,126,127,127,idle
1764140847838,0,-0.094000,-0.015000,1.045000,126,127,127,idle
1764140847859,0,-0.094000,-0.014000,1.045000,126,127,127,idle
1764140847879,0,-0.094000,-0.015000,1.045000,126,127,127,idle
1764140847900,0,-0.095000,-0.015000,1.046000,126,127,127,idle
1764140847920,0,-0.095000,-0.016000,1.047000,126,127,127,idle
1764140847941,0,-0.094000,-0.017000,1.046000,126,127,127,idle
1764140847961,0,-0.093000,-0.017000,1.047000,126,127,127,idle
1764140847982,0,-0.094000,-0.018000,1.046000,126,127,126,idle
1764140848003,0,-0.094000,-0.018000,1.046000,126,127,126,idle
1764140848025,0,-0.095000,-0.019000,1.046000,126,127,126,idle
1764140848045,0,-0.097000,-0.018000,1.046000,126,127,127,idle
1764140848066,0,-0.097000,-0.018000,1.045000,126,127,127,idle
1764140848087,0,-0.097000,-0.016000,1.044000,126,127,127,idle
1764140848106,0,-0.096000,-0.016000,1.046000,126,127,127,idle
1764140848127,0,-0.095000,-0.017000,1.047000,126,127,127,idle
1764140848148,0,-0.094000,-0.017000,1.048000,126,127,127,idle
1764140848168,0,-0.093000,-0.017000,1.049000,126,127,127,idle
1764140848187,0,-0.092000,-0.018000,1.049000,126,127,127,idle
1764140848208,0,-0.093000,-0.018000,1.047000,126,127,127,idle
1764140848228,0,-0.094000,-0.016000,1.047000,126,127,127,idle
1764140848248,0,-0.094000,-0.016000,1.046000,126,127,127,idle
1764140848268,0,-0.095000,-0.016000,1.047000,126,127,127,idle
1764140848289,0,-0.094000,-0.016000,1.049000,126,127,126,idle
1764140848310,0,-0.092000,-0.015000,1.047000,126,127,126,idle
1764140848330,0,-0.091000,-0.015000,1.046000,126,127,126,idle
1764140848351,0,-0.092000,-0.016000,1.047000,126,127,126,idle
1764140848371,0,-0.092000,-0.017000,1.047000,126,127,126,idle
1764140848392,0,-0.092000,-0.017000,1.045000,126,127,126,idle
1764140848412,0,-0.093000,-0.017000,1.046000,126,127,127,idle
1764140848432,0,-0.094000,-0.017000,1.046000,126,127,126,idle
1764140848453,0,-0.094000,-0.016000,1.047000,126,127,126,idle
1764140848473,0,-0.093000,-0.016000,1.047000,126,127,127,idle
1764140848494,0,-0.094000,-0.017000,1.046000,126,127,127,idle
1764140848514,0,-0.094000,-0.018000,1.047000,126,127,127,idle
1764140848535,0,-0.094000,-0.018000,1.045000,126,127,127,idle
1764140848555,0,-0.095000,-0.018000,1.045000,126,127,127,idle
1764140848576,0,-0.095000,-0.016000,1.045000,126,127,127,idle
1764140848598,0,-0.095000,-0.015000,1.046000,126,127,126,idle
1764140848619,0,-0.095000,-0.016000,1.046000,126,127,126,idle
1764140848640,0,-0.094000,-0.016000,1.047000,126,127,126,idle
1764140848661,0,-0.094000,-0.016000,1.047000,126,127,126,idle
1764140848682,0,-0.093000,-0.016000,1.047000,126,127,126,idle
1764140848703,0,-0.093000,-0.017000,1.047000,126,127,127,idle
1764140848724,0,-0.093000,-0.017000,1.047000,126,127,127,idle
1764140848745,0,-0.095000,-0.017000,1.046000,126,127,127,idle
1764140848766,0,-0.096000,-0.017000,1.047000,126,127,127,idle
1764140848788,0,-0.096000,-0.017000,1.047000,126,127,126,idle
1764140848810,0,-0.096000,-0.016000,1.046000,126,127,126,idle
1764140848830,0,-0.095000,-0.016000,1.046000,126,127,126,idle
1764140848851,0,-0.093000,-0.017000,1.047000,126,127,127,idle
1764140848871,0,-0.093000,-0.017000,1.046000,126,127,127,idle
1764140848891,0,-0.094000,-0.017000,1.046000,126,127,127,idle
1764140848910,0,-0.095000,-0.018000,1.046000,126,127,127,idle
1764140848931,0,-0.096000,-0.017000,1.046000,126,127,127,idle
1764140848951,0,-0.095000,-0.017000,1.047000,126,127,127,idle
1764140848972,0,-0.094000,-0.017000,1.047000,126,127,127,idle
1764140848994,0,-0.094000,-0.017000,1.046000,126,127,127,idle
1764140849015,0,-0.093000,-0.017000,1.047000,126,127,127,idle
1764140849037,0,-0.094000,-0.016000,1.045000,126,127,127,idle
1764140849058,0,-0.095000,-0.016000,1.044000,126,127,127,idle
1764140849078,0,-0.095000,-0.017000,1.045000,126,127,127,idle
1764140849098,0,-0.095000,-0.017000,1.045000,126,127,127,idle
1764140849118,0,-0.095000,-0.016000,1.046000,126,127,127,idle
1764140849137,0,-0.094000,-0.016000,1.046000,126,127,127,idle
1764140849158,0,-0.094000,-0.017000,1.046000,126,127,127,idle
1764140849178,0,-0.094000,-0.018000,1.046000,126,127,127,idle
1764140849198,0,-0.093000,-0.018000,1.046000,126,127,127,idle
1764140849219,0,-0.096000,-0.017000,1.045000,126,127,127,idle
1764140849239,0,-0.095000,-0.016000,1.045000,126,127,127,idle
1764140849260,0,-0.095000,-0.016000,1.045000,126,127,127,idle
1764140849282,0,-0.095000,-0.015000,1.046000,126,127,127,idle
1764140849302,0,-0.094000,-0.016000,1.047000,126,127,127,idle
1764140849323,0,-0.094000,-0.017000,1.048000,126,127,127,idle
1764140849344,0,-0.094000,-0.017000,1.046000,126,127,127,idle
1764140849363,0,-0.095000,-0.017000,1.046000,126,127,127,idle
1764140849383,0,-0.094000,-0.016000,1.046000,126,127,127,idle
1764140849404,0,-0.095000,-0.016000,1.046000,126,127,127,idle
1764140849425,0,-0.096000,-0.016000,1.047000,126,127,127,idle
1764140849445,0,-0.095000,-0.016000,1.047000,126,127,127,idle
1764140849465,0,-0.094000,-0.018000,1.046000,126,127,126,idle
1764140849486,0,-0.095000,-0.019000,1.046000,126,127,127,idle
1764140849507,0,-0.094000,-0.018000,1.045000,126,127,127,idle
1764140849527,0,-0.095000,-0.018000,1.046000,126,127,127,idle
1764140849548,0,-0.095000,-0.017000,1.046000,126,127,127,idle
1764140849570,0,-0.096000,-0.016000,1.047000,126,127,127,idle
1764140849590,0,-0.095000,-0.015000,1.046000,126,127,126,idle
